Ano-calendário,Ente Federativo,Centil,Quantidade de Contribuintes,Bens e Direitos - Imóveis [R$ milhões],Bens e Direitos - Financeiros [R$ milhões],Dívidas e Ônus [R$ milhões]
2013,PI,67,1.939,37.47,18.06,9.68
2013,PI,68,1.938,30.73,18.01,9.66
2013,PI,69,1.938,51.33,29.96,11.83
2013,PI,70,1.938,35.37,22.0,9.27
2013,PI,71,1.938,46.56,64.95,9.16
2013,PI,72,1.939,40.9,22.05,26.47
2013,PI,73,1.938,41.54,29.56,12.24
2013,PI,74,1.938,39.04,31.91,19.64
2013,PI,75,1.938,46.92,28.93,11.03
2013,PI,76,1.938,40.67,23.81,11.7
2013,PI,77,1.939,49.92,43.57,15.5
2013,PI,78,1.938,51.36,31.3,13.16
2013,PI,79,1.938,53.06,37.88,16.2
2013,PI,80,1.938,57.58,34.14,16.69
2013,PI,81,1.939,55.59,41.76,17.23
2013,PI,82,1.938,55.36,29.31,17.74
2013,PI,83,1.938,67.99,46.72,15.61
2013,PI,84,1.938,88.06,38.87,18.12
2013,PI,85,1.938,90.0,80.87,19.81
2013,PI,86,1.939,84.74,128.66,25.6
2013,PI,87,1.938,84.6,61.82,28.43
2013,PI,88,1.938,87.25,82.62,22.36
2013,PI,89,1.938,89.44,91.8,27.55
2013,PI,90,1.938,104.22,114.03,33.72
2013,PI,91,1.939,122.49,130.53,41.52
2013,PI,92,1.938,125.24,102.17,33.15
2013,PI,93,1.938,157.71,94.31,40.97
2013,PI,94,1.938,167.67,91.8,50.86
2013,PI,95,1.938,204.44,118.01,54.91
2013,PI,96,1.939,245.92,141.1,60.03
2013,PI,97,1.938,306.45,179.92,76.47
2013,PI,98,1.938,368.21,209.53,88.93
2013,PI,99,1.938,485.37,362.82,110.86
2013,PI,100,1.938,1864.5075000000002,1576.3425,155.09
2013,PR,1,16.373,1172.2,1432.65,320.31
2013,PR,2,16.373,1143.32,1320.89,225.01
2013,PR,3,16.373,1152.28,1164.06,266.05
2013,PR,4,16.372,1251.8,1576.3425,364.4525
2013,PR,5,16.373,1167.29,1576.3425,327.58
2013,PR,6,16.373,1276.88,1576.3425,225.73
2013,PR,7,16.372,1429.25,1576.3425,315.2
2013,PR,8,16.373,1333.57,1576.3425,206.14
2013,PR,9,16.373,1522.66,1576.3425,228.45
2013,PR,10,16.372,1155.65,1490.8,278.59
2013,PR,11,16.373,1045.79,1576.3425,289.73
2013,PR,12,16.373,1117.89,1316.35,204.03
2013,PR,13,16.372,1186.58,1576.3425,185.43
2013,PR,14,16.373,1162.03,1185.07,182.63
2013,PR,15,16.373,1160.13,943.73,192.95
2013,PR,16,16.372,1161.27,1052.42,187.32
2013,PR,17,16.373,1187.09,1293.8,186.09
2013,PR,18,16.373,1291.08,1405.57,233.39
2013,PR,19,16.372,1111.62,1279.36,207.08
2013,PR,20,16.373,1028.15,955.83,193.74
2013,PR,21,16.373,1095.54,1006.45,184.27
2013,PR,22,16.372,1067.68,909.1,167.67
2013,PR,23,16.373,1049.2,965.59,188.81
2013,PR,24,16.373,1011.33,983.48,207.22
2013,PR,25,16.372,988.14,865.3,207.99
2013,PR,26,16.373,909.18,1241.29,177.84
2013,PR,27,16.373,1020.48,777.64,170.88
2013,PR,28,16.373,958.87,811.11,181.09
2013,PR,29,16.372,941.56,719.27,174.46
2013,PR,30,16.373,943.4,872.33,182.1
2013,PR,31,16.373,867.6,1576.3425,157.63
2013,PR,32,16.372,1018.5,926.1,193.13
2013,PR,33,16.373,1019.32,837.04,348.46
2013,PR,34,16.373,937.86,738.93,164.57
2013,PR,35,16.372,1004.41,814.48,188.55
2013,PR,36,16.373,993.15,767.4,158.07
2013,PR,37,16.373,1297.95,853.92,217.13
2013,PR,38,16.372,1001.32,867.47,193.32
2013,PR,39,16.373,1033.82,883.52,201.11
2013,PR,40,16.373,1092.5,923.53,212.42
2013,PR,41,16.372,882.2,676.85,164.28
2013,PR,42,16.373,802.55,635.65,364.4525
2013,PR,43,16.373,905.65,688.28,166.58
2013,PR,44,16.372,853.0,679.48,193.78
2013,PR,45,16.373,886.29,678.66,171.72
2013,PR,46,16.373,923.78,657.97,187.35
2013,PR,47,16.372,890.89,630.48,194.85
2013,PR,48,16.373,909.79,743.28,197.41
2013,PR,49,16.373,929.67,767.73,192.84
2013,PR,50,16.372,919.22,738.52,187.38
2013,PR,51,16.373,1000.31,960.81,230.23
2013,PR,52,16.373,943.98,598.92,212.45
2013,PR,53,16.373,967.46,883.98,200.44
2013,PR,54,16.372,943.41,784.89,194.63
2013,PR,55,16.373,1014.98,878.27,233.91
2013,PR,56,16.373,1010.87,795.75,233.0
2013,PR,57,16.372,973.05,714.62,217.5
2013,PR,58,16.373,1049.79,722.55,217.43
2013,PR,59,16.373,1086.97,842.82,225.6
2013,PR,60,16.372,1109.98,767.68,223.89
2013,PR,61,16.373,1138.43,1188.34,272.14
2013,PR,62,16.373,1106.43,761.12,244.03
2013,PR,63,16.372,1137.4,887.15,268.83
2013,PR,64,16.373,1129.61,1001.63,269.94
2013,PR,65,16.373,1187.17,1175.31,264.84
2013,PR,66,16.372,1240.27,993.67,278.33
2013,PR,67,16.373,1191.63,1131.58,264.5
2013,PR,68,16.373,1192.81,869.11,275.25
2013,PR,69,16.372,1235.02,942.44,285.98
2013,PR,70,16.373,1254.06,867.17,317.62
2013,PR,71,16.373,1328.8,1091.63,331.41
2013,PR,72,16.372,1335.14,1107.26,296.72
2013,PR,73,16.373,1407.71,1029.79,334.78
2013,PR,74,16.373,1389.33,1059.6,323.71
2013,PR,75,16.372,1591.73,1508.62,364.4525
2013,PR,76,16.373,1774.38,1576.3425,364.4525
2013,PR,77,16.373,1563.1,1508.35,364.4525
2013,PR,78,16.373,1588.91,1412.68,364.4525
2013,PR,79,16.372,1633.79,1236.81,364.4525
2013,PR,80,16.373,1607.47,1321.5,364.4525
2013,PR,81,16.373,1720.03,1435.81,364.4525
2013,PR,82,16.372,1864.5075000000002,1576.3425,364.4525
2013,PR,83,16.373,1864.5075000000002,1576.3425,364.4525
2013,PR,84,16.373,1864.5075000000002,1415.31,364.4525
2013,PR,85,16.372,1864.5075000000002,1576.3425,364.4525
2013,PR,86,16.373,1864.5075000000002,1576.3425,364.4525
2013,PR,87,16.373,1864.5075000000002,1576.3425,364.4525
2013,PR,88,16.372,1864.5075000000002,1576.3425,364.4525
2013,PR,89,16.373,1864.5075000000002,1576.3425,364.4525
2013,PR,90,16.373,1864.5075000000002,1576.3425,364.4525
2013,PR,91,16.372,1864.5075000000002,1576.3425,364.4525
2013,PR,92,16.373,1864.5075000000002,1576.3425,364.4525
2013,PR,93,16.373,1864.5075000000002,1576.3425,364.4525
2013,PR,94,16.372,1864.5075000000002,1576.3425,364.4525
2013,PR,95,16.373,1864.5075000000002,1576.3425,364.4525
2013,PR,96,16.373,1864.5075000000002,1576.3425,364.4525
2013,PR,97,16.372,1864.5075000000002,1576.3425,364.4525
2013,PR,98,16.373,1864.5075000000002,1576.3425,364.4525
2013,PR,99,16.373,1864.5075000000002,1576.3425,364.4525
2013,PR,100,16.372,1864.5075000000002,1576.3425,364.4525
2013,RJ,1,27.421,1820.84,1440.87,260.3
2013,RJ,2,27.42,1703.14,1522.7,343.33
2013,RJ,3,27.42,1628.69,1576.3425,232.14
2013,RJ,4,27.42,1864.5075000000002,1576.3425,364.4525
2013,RJ,5,27.42,1864.5075000000002,1576.3425,364.4525
2013,RJ,6,27.42,1864.5075000000002,1545.84,225.78
2013,RJ,7,27.42,1864.5075000000002,1576.3425,364.4525
2013,RJ,8,27.42,1864.5075000000002,1576.3425,364.4525
2013,RJ,9,27.42,1706.66,1576.3425,215.07
2013,RJ,10,27.42,1864.5075000000002,1576.3425,364.4525
2013,RJ,11,27.42,1864.5075000000002,1576.3425,364.4525
2013,RJ,12,27.42,1495.74,1576.3425,321.82
2013,RJ,13,27.421,1503.67,1576.3425,228.96
2013,RJ,14,27.42,1462.77,1576.3425,224.96
2013,RJ,15,27.42,1372.86,1576.3425,185.53
2013,RJ,16,27.42,1436.26,1576.3425,267.17
2013,RJ,17,27.42,1717.55,1576.3425,364.4525
2013,RJ,18,27.42,1311.28,1576.3425,363.4
2013,RJ,19,27.42,1216.65,1576.3425,196.7
2013,RJ,20,27.42,1213.34,1576.3425,184.6
2013,RJ,21,27.42,1175.17,1412.09,276.78
2013,RJ,22,27.42,1193.21,1576.3425,200.69
2013,RJ,23,27.42,1079.17,1143.37,182.21
2013,RJ,24,27.42,1024.44,1081.88,170.53
2013,RJ,25,27.42,965.0,1120.35,178.27
2013,RJ,26,27.421,955.86,1032.06,163.46
2013,RJ,27,27.42,1054.7,1525.96,226.35
2013,RJ,28,27.42,1072.16,1153.38,169.1
2013,RJ,29,27.42,999.04,1188.87,188.35
2013,RJ,30,27.42,949.84,877.12,178.81
2013,RJ,31,27.42,1001.04,1020.02,205.28
2013,RJ,32,27.42,1129.34,1009.57,223.65
2013,RJ,33,27.42,1076.69,1005.21,243.22
2013,RJ,34,27.42,801.05,801.15,138.95
2013,RJ,35,27.42,885.8,1181.57,184.73
2013,RJ,36,27.42,855.84,960.69,141.71
2013,RJ,37,27.42,985.0,869.99,152.53
2013,RJ,38,27.421,906.58,769.49,164.34
2013,RJ,39,27.42,1170.53,1576.3425,169.43
2013,RJ,40,27.42,921.89,947.54,212.2
2013,RJ,41,27.42,899.09,1081.77,163.2
2013,RJ,42,27.42,1086.13,1025.78,203.92
2013,RJ,43,27.42,933.24,888.32,160.68
2013,RJ,44,27.42,1001.98,862.98,190.62
2013,RJ,45,27.42,1030.99,1369.11,180.27
2013,RJ,46,27.42,1240.99,1348.25,223.43
2013,RJ,47,27.42,1008.7,1011.31,207.2
2013,RJ,48,27.42,1053.46,990.43,217.6
2013,RJ,49,27.42,1318.68,1312.73,228.73
2013,RJ,50,27.42,1319.13,811.19,182.04
2013,RJ,51,27.421,1237.16,1576.3425,358.02
2013,RJ,52,27.42,1027.41,1012.86,216.02
2013,RJ,53,27.42,1112.43,1041.95,197.36
2013,RJ,54,27.42,1864.5075000000002,948.51,218.33
2013,RJ,55,27.42,1120.82,1017.32,240.73
2013,RJ,56,27.42,1167.93,1206.79,221.78
2013,RJ,57,27.42,1272.33,1464.38,288.63
2013,RJ,58,27.42,1373.8,1576.3425,265.31
2013,RJ,59,27.42,1230.38,1094.28,210.56
2013,RJ,60,27.42,1413.65,1369.09,254.53
2013,RJ,61,27.42,1400.27,1576.3425,260.97
2013,RJ,62,27.42,1345.26,1306.63,231.43
2013,RJ,63,27.421,1454.71,1576.3425,257.37
2013,RJ,64,27.42,1624.32,1552.23,325.86
2013,RJ,65,27.42,1864.5075000000002,1576.3425,364.4525
2013,RJ,66,27.42,1651.72,1552.17,314.8
2013,RJ,67,27.42,1847.83,1576.3425,290.6
2013,RJ,68,27.42,1504.48,1413.64,309.41
2013,RJ,69,27.42,1832.12,1576.3425,358.69
2013,RJ,70,27.42,1737.87,1576.3425,319.67
2013,RJ,71,27.42,1783.91,1576.3425,346.7
2013,RJ,72,27.42,1864.5075000000002,1576.3425,364.4525
2013,RJ,73,27.42,1864.5075000000002,1576.3425,357.24
2013,RJ,74,27.42,1864.5075000000002,1576.3425,364.4525
2013,RJ,75,27.42,1864.5075000000002,1576.3425,364.4525
2013,RJ,76,27.421,1864.5075000000002,1576.3425,364.4525
2013,RJ,77,27.42,1864.5075000000002,1576.3425,364.4525
2013,RJ,78,27.42,1864.5075000000002,1576.3425,364.4525
2013,RJ,79,27.42,1864.5075000000002,1576.3425,364.4525
2013,RJ,80,27.42,1864.5075000000002,1576.3425,364.4525
2013,RJ,81,27.42,1864.5075000000002,1576.3425,364.4525
2013,RJ,82,27.42,1864.5075000000002,1576.3425,364.4525
2013,RJ,83,27.42,1864.5075000000002,1576.3425,364.4525
2013,RJ,84,27.42,1864.5075000000002,1576.3425,364.4525
2013,RJ,85,27.42,1864.5075000000002,1576.3425,364.4525
2013,RJ,86,27.42,1864.5075000000002,1576.3425,364.4525
2013,RJ,87,27.42,1864.5075000000002,1576.3425,364.4525
2013,RJ,88,27.421,1864.5075000000002,1576.3425,364.4525
2013,RJ,89,27.42,1864.5075000000002,1576.3425,364.4525
2013,RJ,90,27.42,1864.5075000000002,1576.3425,364.4525
2013,RJ,91,27.42,1864.5075000000002,1576.3425,364.4525
2013,RJ,92,27.42,1864.5075000000002,1576.3425,364.4525
2013,RJ,93,27.42,1864.5075000000002,1576.3425,364.4525
2013,RJ,94,27.42,1864.5075000000002,1576.3425,364.4525
2013,RJ,95,27.42,1864.5075000000002,1576.3425,364.4525
2013,RJ,96,27.42,1864.5075000000002,1576.3425,364.4525
2013,RJ,97,27.42,1864.5075000000002,1576.3425,364.4525
2013,RJ,98,27.42,1864.5075000000002,1576.3425,364.4525
2013,RJ,99,27.42,1864.5075000000002,1576.3425,364.4525
2013,RJ,100,27.42,1864.5075000000002,1576.3425,364.4525
2013,RN,1,2.76,152.1,265.21,37.33
2013,RN,2,2.759,123.59,141.34,18.15
2013,RN,3,2.759,123.77,235.38,25.97
2013,RN,4,2.759,94.2,115.29,9.67
2013,RN,5,2.759,115.38,135.37,19.75
2013,RN,6,2.759,128.01,131.32,20.9
2013,RN,7,2.76,130.07,127.43,18.57
2013,RN,8,2.759,97.27,88.69,19.58
2013,RN,9,2.759,91.11,77.07,12.61
2013,RN,10,2.759,59.67,61.98,10.26
2013,RN,11,2.759,52.22,95.06,17.71
2013,RN,12,2.759,65.55,50.54,9.82
2013,RN,13,2.759,82.38,78.88,11.54
2013,RN,14,2.76,71.67,73.86,22.86
2013,RN,15,2.759,73.92,72.62,13.65
2013,RN,16,2.759,67.06,69.07,9.3
2013,RN,17,2.759,80.3,90.14,12.79
2013,RN,18,2.759,53.73,92.04,7.43
2013,RN,19,2.759,56.55,38.36,6.95
2013,RN,20,2.759,54.82,72.43,6.56
2013,RN,21,2.76,50.95,52.91,7.28
2013,RN,22,2.759,52.76,34.57,6.6
2013,RN,23,2.759,48.54,37.57,8.01
2013,RN,24,2.759,57.87,50.49,10.29
2013,RN,25,2.759,59.14,26.56,8.12
2013,RN,26,2.759,45.37,34.52,8.8
2013,RN,27,2.76,53.42,44.49,11.29
2013,RN,28,2.759,65.18,76.75,8.16
2013,RN,29,2.759,54.09,51.93,10.3
2013,RN,30,2.759,55.6,38.74,10.03
2013,RN,31,2.759,50.78,46.02,14.43
2013,RN,32,2.759,40.29,39.15,6.92
2013,RN,33,2.759,51.54,35.21,8.31
2013,RN,34,2.76,60.72,59.71,17.47
2013,RN,35,2.759,52.27,53.64,7.12
2013,RN,36,2.759,44.24,65.17,6.61
2013,RN,37,2.759,30.71,30.69,5.76
2013,RN,38,2.759,45.61,29.39,8.6
2013,RN,39,2.759,44.98,23.46,7.86
2013,RN,40,2.759,41.93,21.17,9.8
2013,RN,41,2.76,43.79,18.77,10.58
2013,RN,42,2.759,52.27,30.73,12.42
2013,RN,43,2.759,42.75,21.1,9.62
2013,RN,44,2.759,48.18,24.01,9.0
2013,RN,45,2.759,49.12,30.73,15.62
2013,RN,46,2.759,41.35,16.54,9.9
2013,RN,47,2.76,46.88,22.19,10.65
2013,RN,48,2.759,60.86,37.5,13.48
2013,RN,49,2.759,45.47,20.65,9.25
2013,RN,50,2.759,61.64,33.31,12.19
2013,RN,51,2.759,63.9,40.11,13.64
2013,RN,52,2.759,61.86,46.63,11.7
2013,RN,53,2.759,62.01,52.86,11.87
2013,RN,54,2.76,65.63,35.76,18.56
2013,RN,55,2.759,71.61,37.92,24.1
2013,RN,56,2.759,58.5,23.97,16.07
2013,RN,57,2.759,77.93,57.84,20.48
2013,RN,58,2.759,60.29,34.65,15.3
2013,RN,59,2.759,52.85,30.83,15.8
2013,RN,60,2.759,91.0,58.43,26.76
2013,RN,61,2.76,74.87,39.48,15.99
2013,RN,62,2.759,73.92,35.33,18.05
2013,RN,63,2.759,81.89,44.06,23.84
2013,RN,64,2.759,83.85,59.96,21.16
2013,RN,65,2.759,73.69,32.48,17.35
2013,RN,66,2.759,77.44,55.93,28.52
2013,RN,67,2.76,87.26,55.14,19.41
2013,RN,68,2.759,82.53,43.35,18.78
2013,RN,69,2.759,103.66,66.52,22.03
2013,RN,70,2.759,108.23,81.47,33.34
2013,RN,71,2.759,134.11,115.84,24.97
2013,RN,72,2.759,100.72,52.96,20.92
2013,RN,73,2.759,121.46,53.4,24.91
2013,RN,74,2.76,115.77,71.94,32.29
2013,RN,75,2.759,109.67,58.84,30.35
2013,RN,76,2.759,124.57,109.86,27.77
2013,RN,77,2.759,113.03,71.26,29.77
2013,RN,78,2.759,148.92,76.28,40.23
2013,RN,79,2.759,128.86,93.39,32.75
2013,RN,80,2.759,144.37,80.34,42.82
2013,RN,81,2.76,171.67,85.08,38.67
2013,RN,82,2.759,170.87,119.44,41.78
2013,RN,83,2.759,177.5,133.58,42.0
2013,RN,84,2.759,192.51,105.71,44.73
2013,RN,85,2.759,198.39,152.66,46.45
2013,RN,86,2.759,199.0,131.83,49.15
2013,RN,87,2.76,222.95,116.86,52.68
2013,RN,88,2.759,233.74,195.52,58.99
2013,RN,89,2.759,259.92,158.51,64.12
2013,RN,90,2.759,278.21,182.41,61.55
2013,RN,91,2.759,307.69,134.41,77.39
2013,RN,92,2.759,326.94,166.49,85.69
2013,RN,93,2.759,354.72,510.24,82.45
2013,RN,94,2.76,423.74,575.87,108.42
2013,RN,95,2.759,481.11,228.61,107.0
2013,RN,96,2.759,531.72,283.41,122.46
2013,RN,97,2.759,646.83,327.48,131.26
2013,RN,98,2.759,724.34,414.52,144.5
2013,RN,99,2.759,933.42,566.03,174.09
2013,RN,100,2.759,1488.1,1476.37,243.56
2013,RO,1,1.806,36.22,46.68,5.29
2013,RO,2,1.806,30.44,41.63,7.39
2013,RO,3,1.806,28.93,31.69,3.35
2013,RO,4,1.805,50.71,50.28,8.72
2013,RO,5,1.806,41.34,46.56,16.15
2013,RO,6,1.806,40.24,32.04,4.38
2013,RO,7,1.805,53.11,49.59,6.19
2013,RO,8,1.806,75.85,41.59,5.36
2013,RO,9,1.806,56.74,64.69,8.94
2013,RO,10,1.805,49.79,80.0,8.82
2013,RO,11,1.806,51.96,37.23,16.9
2013,RO,12,1.806,57.55,37.97,7.38
2013,RO,13,1.806,52.3,43.28,5.28
2013,RO,14,1.805,60.21,31.34,5.33
2013,RO,15,1.806,67.46,46.25,14.56
2013,RO,16,1.806,68.34,58.55,10.17
2013,RO,17,1.805,62.09,50.66,5.93
2013,RO,18,1.806,49.65,54.18,5.15
2013,RO,19,1.806,55.96,35.16,6.57
2013,RO,20,1.805,56.75,49.79,12.03
2013,RO,21,1.806,59.86,47.34,7.07
2013,RO,22,1.806,51.34,48.61,4.66
2013,RO,23,1.806,55.56,48.28,6.94
2013,RO,24,1.805,56.62,41.83,5.79
2013,RO,25,1.806,57.18,55.04,4.92
2013,RO,26,1.806,83.31,37.51,10.58
2013,RO,27,1.805,52.7,39.19,6.21
2013,RO,28,1.806,52.35,34.26,7.23
2013,RO,29,1.806,54.54,48.14,7.21
2013,RO,30,1.805,58.22,73.87,11.31
2013,RO,31,1.806,60.55,42.85,6.21
2013,RO,32,1.806,70.45,53.85,10.08
2013,RO,33,1.806,62.04,45.71,6.55
2013,RO,34,1.805,62.05,60.1,7.07
2013,RO,35,1.806,61.64,53.97,8.58
2013,RO,36,1.806,55.57,59.03,11.24
2013,RO,37,1.805,82.43,60.94,9.02
2013,RO,38,1.806,56.31,62.73,8.97
2013,RO,39,1.806,85.63,67.93,8.48
2013,RO,40,1.805,72.23,69.9,8.64
2013,RO,41,1.806,61.58,65.04,9.1
2013,RO,42,1.806,49.9,36.13,7.17
2013,RO,43,1.806,39.62,30.13,6.78
2013,RO,44,1.805,54.82,24.36,9.16
2013,RO,45,1.806,47.15,21.77,8.43
2013,RO,46,1.806,57.88,47.84,9.58
2013,RO,47,1.805,50.87,26.92,8.38
2013,RO,48,1.806,59.78,23.75,11.62
2013,RO,49,1.806,65.72,24.11,10.43
2013,RO,50,1.805,59.43,31.19,9.87
2013,RO,51,1.806,58.73,30.05,12.19
2013,RO,52,1.806,54.28,27.61,11.35
2013,RO,53,1.806,53.62,49.57,18.37
2013,RO,54,1.805,54.52,23.71,12.17
2013,RO,55,1.806,57.14,28.61,16.75
2013,RO,56,1.806,60.8,29.94,11.38
2013,RO,57,1.805,64.96,40.16,13.08
2013,RO,58,1.806,71.74,25.03,13.91
2013,RO,59,1.806,57.08,32.69,13.21
2013,RO,60,1.805,58.03,20.64,13.36
2013,RO,61,1.806,57.01,36.54,11.17
2013,RO,62,1.806,74.88,52.42,15.31
2013,RO,63,1.806,66.0,27.33,14.03
2013,RO,64,1.805,58.0,25.4,14.0
2013,RO,65,1.806,70.36,30.42,17.34
2013,RO,66,1.806,81.71,25.08,13.05
2013,RO,67,1.805,69.59,32.69,16.04
2013,RO,68,1.806,55.58,25.62,14.3
2013,RO,69,1.806,70.56,29.21,18.19
2013,RO,70,1.805,64.54,25.14,15.23
2013,RO,71,1.806,66.2,38.98,48.21
2013,RO,72,1.806,77.43,34.22,17.28
2013,RO,73,1.806,77.44,42.33,17.75
2013,RO,74,1.805,73.67,43.04,19.3
2013,RO,75,1.806,84.49,41.38,24.72
2013,RO,76,1.806,79.62,48.59,19.53
2013,RO,77,1.805,75.88,53.53,23.46
2013,RO,78,1.806,115.36,57.4,27.6
2013,RO,79,1.806,91.69,61.03,25.6
2013,RO,80,1.805,86.43,56.01,19.14
2013,RO,81,1.806,86.17,52.45,28.03
2013,RO,82,1.806,96.51,59.23,24.06
2013,RO,83,1.806,89.63,56.31,23.84
2013,RO,84,1.805,125.85,77.05,30.26
2013,RO,85,1.806,103.46,44.39,26.78
2013,RO,86,1.806,108.86,58.05,26.1
2013,RO,87,1.805,103.94,65.51,32.74
2013,RO,88,1.806,111.55,51.74,26.81
2013,RO,89,1.806,135.11,77.38,30.95
2013,RO,90,1.805,130.85,66.38,43.59
2013,RO,91,1.806,150.33,106.23,60.33
2013,RO,92,1.806,158.05,111.01,45.6
2013,RO,93,1.806,160.85,120.0,42.9
2013,RO,94,1.805,171.91,145.79,62.67
2013,RO,95,1.806,195.41,126.32,58.8
2013,RO,96,1.806,227.0,122.79,77.35
2013,RO,97,1.805,255.2,135.13,78.99
2013,RO,98,1.806,359.71,197.53,87.49
2013,RO,99,1.806,510.32,346.23,161.73
2013,RO,100,1.805,1051.14,1154.78,228.63
2013,RR,1,508.0,6.68,11.45,0.68
2013,RR,2,507.0,5.92,6.69,0.41
2013,RR,3,507.0,5.5,7.75,0.96
2013,RR,4,507.0,7.5,3.94,9.44
2013,RR,5,507.0,4.85,4.35,0.31
2013,RR,6,508.0,3.62,4.48,0.63
2013,RR,7,507.0,7.83,7.74,1.48
2013,RR,8,507.0,7.83,18.1,2.87
2013,RR,9,507.0,8.0,6.66,1.32
2013,RR,10,507.0,5.83,13.25,0.48
2013,RR,11,508.0,5.78,4.61,0.4
2013,RR,12,507.0,6.75,6.44,0.64
2013,RR,13,507.0,7.04,6.45,1.37
2013,RR,14,507.0,6.74,7.7,1.17
2013,RR,15,507.0,7.22,9.37,0.79
2013,RR,16,508.0,8.04,6.07,0.73
2013,RR,17,507.0,8.96,11.85,1.56
2013,RR,18,507.0,4.93,4.52,0.8
2013,RR,19,507.0,5.18,5.77,1.96
2013,RR,20,507.0,6.83,4.16,1.38
2013,RR,21,508.0,6.32,4.71,1.15
2013,RR,22,507.0,9.89,4.73,0.91
2013,RR,23,507.0,6.84,2.87,1.41
2013,RR,24,507.0,6.2,7.28,0.65
2013,RR,25,507.0,5.46,11.97,0.21
2013,RR,26,508.0,3.69,4.05,0.58
2013,RR,27,507.0,3.95,4.93,0.65
2013,RR,28,507.0,4.56,9.41,0.62
2013,RR,29,507.0,8.8,4.83,0.72
2013,RR,30,507.0,10.01,7.84,2.3
2013,RR,31,508.0,7.22,7.2,0.77
2013,RR,32,507.0,6.5,5.53,0.98
2013,RR,33,507.0,4.66,1.63,0.93
2013,RR,34,507.0,11.67,8.02,0.92
2013,RR,35,507.0,10.04,7.66,1.03
2013,RR,36,508.0,6.72,9.01,1.15
2013,RR,37,507.0,12.83,3.98,1.01
2013,RR,38,507.0,3.94,1.31,0.61
2013,RR,39,507.0,9.19,14.42,1.54
2013,RR,40,507.0,3.76,2.17,1.05
2013,RR,41,508.0,3.5,2.75,1.01
2013,RR,42,507.0,3.34,0.61,1.06
2013,RR,43,507.0,3.29,2.14,1.01
2013,RR,44,507.0,5.79,4.9,1.83
2013,RR,45,507.0,7.51,3.69,1.13
2013,RR,46,508.0,8.38,1.93,2.6
2013,RR,47,507.0,7.49,2.54,1.5
2013,RR,48,507.0,6.49,7.02,2.34
2013,RR,49,507.0,11.16,10.32,2.06
2013,RR,50,507.0,11.04,1.98,1.37
2013,RR,51,508.0,5.06,2.52,1.38
2013,RR,52,507.0,8.35,3.55,2.29
2013,RR,53,507.0,5.64,2.39,1.37
2013,RR,54,507.0,5.42,2.78,1.59
2013,RR,55,507.0,9.46,4.91,1.69
2013,RR,56,508.0,7.0,2.52,2.58
2013,RR,57,507.0,23.12,4.1,1.78
2013,RR,58,507.0,5.49,6.19,2.09
2013,RR,59,507.0,8.02,3.09,2.73
2013,RR,60,507.0,9.43,5.42,3.2
2013,RR,61,508.0,6.38,1.76,1.52
2013,RR,62,507.0,6.85,1.8,0.99
2013,RR,63,507.0,5.96,2.97,1.61
2013,RR,64,507.0,4.47,2.21,2.27
2013,RR,65,507.0,9.57,2.93,2.06
2013,RR,66,508.0,6.33,3.39,2.1
2013,RR,67,507.0,10.51,10.6,2.12
2013,RR,68,507.0,8.2,6.26,1.66
2013,RR,69,507.0,12.65,8.98,1.63
2013,RR,70,507.0,8.96,4.1,1.9
2013,RR,71,508.0,9.4,3.12,2.23
2013,RR,72,507.0,10.36,6.64,4.82
2013,RR,73,507.0,10.25,6.8,2.47
2013,RR,74,507.0,12.93,3.38,3.47
2013,RR,75,507.0,10.91,4.55,3.35
2013,RR,76,508.0,10.74,2.29,3.17
2013,RR,77,507.0,18.01,9.73,3.03
2013,RR,78,507.0,14.72,13.67,4.37
2013,RR,79,507.0,9.1,6.27,2.61
2013,RR,80,507.0,9.94,3.4,3.22
2013,RR,81,508.0,16.31,10.39,3.27
2013,RR,82,507.0,18.79,5.57,5.76
2013,RR,83,507.0,18.09,3.79,4.58
2013,RR,84,507.0,14.8,5.23,4.35
2013,RR,85,507.0,13.52,4.8,4.68
2013,RR,86,508.0,18.06,4.61,3.85
2013,RR,87,507.0,20.85,6.1,5.15
2013,RR,88,507.0,19.58,9.55,8.18
2013,RR,89,507.0,22.44,5.11,7.24
2013,RR,90,507.0,21.41,15.11,9.02
2013,RR,91,508.0,34.35,11.44,9.98
2013,RR,92,507.0,26.8,11.34,8.23
2013,RR,93,507.0,46.04,16.38,11.21
2013,RR,94,507.0,38.59,18.93,10.53
2013,RR,95,507.0,46.66,24.05,14.0
2013,RR,96,508.0,45.34,21.86,14.78
2013,RR,97,507.0,75.38,28.85,17.66
2013,RR,98,507.0,78.93,27.8,23.49
2013,RR,99,507.0,145.77,64.79,45.89
2013,RR,100,507.0,234.3,156.4,53.39
2013,RS,1,18.605,1598.57,1446.69,364.4525
2013,RS,2,18.605,1590.0,1576.3425,313.09
2013,RS,3,18.605,1547.31,1576.3425,300.21
2013,RS,4,18.604,1220.08,952.24,155.69
2013,RS,5,18.605,1864.5075000000002,908.96,157.92
2013,RS,6,18.605,1384.2,1013.94,233.04
2013,RS,7,18.605,1540.89,1515.03,213.47
2013,RS,8,18.604,1466.98,1449.79,205.08
2013,RS,9,18.605,1380.39,1256.51,196.81
2013,RS,10,18.605,1289.49,1428.11,286.07
